Id,LotFrontage,LotArea,Neighborhood,OverallQual,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,Foundation,BsmtQual,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,SalePrice
499,65.0,7800,Sawyer,5,1967,2004,89.0,3,PConc,3.0,450,414,864,5,Y,SBrkr,899,0,899,1,0,3,1,4,0,Attchd,1967.0,Fin,1,288,64,0,130000
500,70.0,7535,NAmes,5,1958,1985,0.0,3,CBlock,3.0,111,522,912,2,Y,SBrkr,912,0,912,1,0,2,1,3,0,Attchd,1958.0,Fin,1,297,12,285,120000
501,21.0,1890,BrDale,6,1973,1973,285.0,3,CBlock,3.0,356,316,672,3,Y,SBrkr,672,546,1218,1,1,3,1,3,0,Detchd,1973.0,Unf,1,264,144,28,113000
502,75.0,9803,Somerst,7,2005,2005,0.0,4,PConc,4.0,400,466,866,4,Y,SBrkr,866,902,1768,2,1,3,1,4,0,Attchd,2005.0,RFn,2,603,0,108,226700
503,70.0,9170,Edwards,5,1965,1965,0.0,3,CBlock,3.0,698,420,1214,5,Y,SBrkr,1214,0,1214,1,0,2,1,3,0,Detchd,1965.0,Unf,2,461,0,0,140000
504,100.0,15602,Crawfor,7,1959,1997,0.0,3,CBlock,3.0,1247,254,1501,3,Y,SBrkr,1801,0,1801,2,0,1,1,3,2,Attchd,1959.0,Fin,2,484,0,54,289000
505,24.0,2308,NPkVill,6,1974,1974,0.0,3,CBlock,3.0,257,103,855,3,Y,SBrkr,855,467,1322,2,1,3,1,3,1,Attchd,1974.0,Unf,2,440,260,0,147000
506,60.0,7596,OldTown,5,1952,1952,360.0,3,CBlock,3.0,0,960,960,4,Y,SBrkr,960,1000,1960,2,0,4,2,3,0,Detchd,1952.0,Unf,2,400,0,0,124500
507,80.0,9554,SawyerW,8,1993,1994,125.0,4,PConc,4.0,380,397,777,5,Y,SBrkr,1065,846,1911,2,1,3,1,4,1,Attchd,1993.0,RFn,2,471,182,81,215000
508,75.0,7862,Somerst,6,2009,2009,0.0,4,PConc,4.0,27,1191,1218,5,Y,SBrkr,1218,0,1218,2,0,2,1,4,0,Attchd,2009.0,Fin,2,676,0,102,208300
509,60.0,9600,OldTown,7,1928,2005,0.0,3,BrkTil,3.0,141,548,689,5,Y,SBrkr,689,689,1378,2,0,3,1,4,1,Detchd,1928.0,Unf,2,360,0,0,161000
510,80.0,9600,NAmes,5,1959,1959,132.0,3,CBlock,3.0,991,50,1041,5,Y,SBrkr,1041,0,1041,1,0,3,1,3,0,Attchd,1959.0,RFn,1,270,224,88,124500
511,75.0,14559,NAmes,5,1951,2000,70.0,4,CBlock,3.0,650,178,1008,5,Y,SBrkr,1363,0,1363,1,0,2,1,3,2,CarPort,1951.0,Unf,1,288,324,42,164900
512,40.0,6792,NridgHt,7,2005,2006,94.0,4,PConc,4.0,0,1368,1368,5,Y,SBrkr,1368,0,1368,2,0,2,1,4,1,Attchd,2005.0,RFn,2,474,132,35,202665
513,70.0,9100,NAmes,5,1958,1958,0.0,3,CBlock,3.0,521,169,864,3,Y,SBrkr,864,0,864,1,0,3,1,3,0,Detchd,1964.0,Unf,2,624,0,0,129900
514,71.0,9187,Mitchel,6,1983,1983,0.0,3,PConc,3.0,336,748,1084,3,Y,SBrkr,1080,0,1080,1,1,3,1,3,0,Attchd,1983.0,Unf,2,484,120,0,134000
515,55.0,10594,Crawfor,5,1926,1950,0.0,3,BrkTil,3.0,0,768,768,2,N,SBrkr,789,0,789,1,0,2,1,3,0,Detchd,1926.0,Unf,1,200,0,0,96500
516,94.0,12220,NridgHt,10,2009,2009,305.0,5,CBlock,5.0,1436,570,2006,5,Y,SBrkr,2020,0,2020,2,1,3,1,5,1,Attchd,2009.0,Fin,3,900,156,54,402861
517,69.0,10448,NWAmes,6,1972,1972,333.0,3,CBlock,3.0,0,689,689,3,Y,SBrkr,1378,741,2119,2,1,3,1,3,1,Attchd,1972.0,RFn,2,583,0,104,158000
518,79.0,10208,NoRidge,7,1996,1997,921.0,4,PConc,4.0,0,1264,1264,5,Y,SBrkr,1277,1067,2344,2,1,3,1,4,1,Attchd,1996.0,RFn,3,889,220,0,265000
519,69.0,9531,CollgCr,6,1998,1998,0.0,3,PConc,4.0,706,88,794,5,Y,SBrkr,882,914,1796,2,1,3,1,3,0,Attchd,1998.0,RFn,2,546,0,36,211000
520,53.0,10918,Crawfor,7,1926,2004,0.0,4,BrkTil,4.0,0,1276,1276,5,Y,SBrkr,1276,804,2080,1,1,3,1,4,2,Detchd,1926.0,Unf,1,282,0,0,234000
521,60.0,10800,OldTown,4,1900,2000,0.0,3,BrkTil,4.0,0,0,0,3,N,FuseA,694,600,1294,2,0,3,2,3,0,,,,0,0,220,114,106250
522,90.0,11988,NAmes,6,1957,1957,0.0,3,CBlock,3.0,777,467,1244,5,Y,FuseA,1244,0,1244,1,1,3,1,3,2,Attchd,1957.0,Unf,1,336,0,40,150000
523,50.0,5000,BrkSide,6,1947,1950,0.0,3,CBlock,3.0,399,605,1004,5,Y,SBrkr,1004,660,1664,2,0,3,1,3,2,Detchd,1950.0,Unf,2,420,0,24,159000
524,130.0,40094,Edwards,10,2007,2008,762.0,5,PConc,5.0,2260,878,3138,5,Y,SBrkr,3138,1538,4676,3,1,3,1,5,1,BuiltIn,2007.0,Fin,3,884,208,406,184750
525,95.0,11787,NoRidge,7,1996,1997,594.0,4,PConc,4.0,719,660,1379,5,Y,SBrkr,1383,1015,2398,2,1,3,1,4,1,Attchd,1996.0,Fin,3,834,239,60,315750
526,62.0,7500,Somerst,7,2005,2005,0.0,4,PConc,4.0,0,1257,1257,5,Y,SBrkr,1266,0,1266,2,0,3,1,4,1,Attchd,2005.0,Unf,2,453,38,144,176000
527,70.0,13300,NAmes,5,1956,2000,0.0,3,CBlock,4.0,377,551,928,3,Y,SBrkr,928,0,928,1,0,2,1,3,0,Attchd,1956.0,Unf,1,252,261,0,132000
528,67.0,14948,NridgHt,9,2008,2008,268.0,5,PConc,5.0,1330,122,1452,5,Y,SBrkr,1476,1237,2713,2,1,3,1,5,1,Attchd,2008.0,Fin,3,858,126,66,446261
529,58.0,9098,Edwards,4,1920,2002,0.0,3,BrkTil,3.0,348,180,528,5,Y,SBrkr,605,0,605,1,0,2,1,3,0,,,,0,0,0,0,86000
530,69.0,32668,Crawfor,6,1957,1975,0.0,4,PConc,3.0,1219,816,2035,3,Y,SBrkr,2515,0,2515,3,0,4,2,3,2,Attchd,1975.0,RFn,2,484,0,0,200624
531,85.0,10200,Timber,6,1988,1989,219.0,4,CBlock,4.0,783,678,1461,5,Y,SBrkr,1509,0,1509,2,0,3,1,4,1,Attchd,1988.0,RFn,2,600,224,0,175000
532,60.0,6155,BrkSide,6,1920,1999,0.0,3,BrkTil,2.0,0,611,611,5,Y,SBrkr,751,611,1362,2,0,3,1,3,0,Detchd,1920.0,Fin,2,502,0,0,128000
533,60.0,7200,NAmes,5,1955,2007,0.0,3,Slab,4.0,0,0,0,5,Y,SBrkr,827,0,827,1,0,2,1,3,1,Detchd,1967.0,Unf,1,392,0,0,107500
534,50.0,5000,BrkSide,1,1946,1950,0.0,2,Slab,4.0,0,0,0,2,N,FuseF,334,0,334,1,0,1,1,2,0,,,,0,0,0,0,39300
535,74.0,9056,Gilbert,8,2004,2004,0.0,4,PConc,5.0,0,707,707,5,Y,SBrkr,707,707,1414,2,1,3,1,4,1,Attchd,2004.0,Fin,2,403,100,35,178000
536,70.0,7000,Edwards,5,1910,1991,0.0,3,CBlock,4.0,969,148,1117,3,Y,SBrkr,820,527,1347,1,0,3,1,3,0,,,,0,0,85,0,107500
537,57.0,8924,CollgCr,7,1998,1999,0.0,3,PConc,4.0,0,880,880,5,Y,SBrkr,880,844,1724,2,1,3,1,4,0,Attchd,1998.0,Fin,2,527,120,155,188000
538,69.0,12735,NAmes,4,1972,1972,0.0,3,CBlock,3.0,600,264,864,3,Y,SBrkr,864,0,864,1,0,3,1,3,0,Detchd,1980.0,Unf,2,576,216,0,111250
539,69.0,11553,Sawyer,5,1968,1968,188.0,3,CBlock,3.0,673,378,1051,3,Y,SBrkr,1159,0,1159,1,1,3,1,3,1,Attchd,1968.0,Unf,1,336,466,0,158000
540,69.0,11423,CollgCr,8,2001,2002,479.0,4,PConc,4.0,1358,223,1581,5,Y,SBrkr,1601,0,1601,2,0,3,1,4,1,Attchd,2001.0,RFn,2,670,180,0,272000
541,85.0,14601,Timber,9,2006,2006,584.0,5,PConc,5.0,1260,578,1838,5,Y,SBrkr,1838,0,1838,2,0,2,1,5,1,Attchd,2006.0,Fin,3,765,270,68,315000
542,69.0,11000,NoRidge,8,2000,2000,72.0,4,PConc,4.0,0,969,969,5,Y,SBrkr,997,1288,2285,2,1,4,1,4,1,BuiltIn,2000.0,Fin,3,648,0,56,248000
543,78.0,10140,NWAmes,7,1998,1999,0.0,4,PConc,5.0,144,379,1650,5,Y,SBrkr,1680,0,1680,2,0,3,1,4,1,Attchd,1998.0,Fin,2,583,78,73,213250
544,34.0,4058,NAmes,7,1998,1998,182.0,3,PConc,4.0,584,0,723,5,Y,SBrkr,767,0,767,1,0,1,1,3,0,Attchd,1998.0,Fin,1,367,120,40,133000
545,58.0,17104,Gilbert,7,2006,2006,0.0,4,PConc,4.0,554,100,654,5,Y,SBrkr,664,832,1496,2,1,3,1,4,1,Attchd,2006.0,RFn,2,426,100,24,179665
546,69.0,13837,NWAmes,7,1988,1988,178.0,4,PConc,4.0,1002,0,1204,4,Y,SBrkr,1377,806,2183,2,1,4,1,4,0,Attchd,1988.0,Unf,3,786,0,0,229000
547,70.0,8737,BrkSide,6,1923,1950,0.0,3,BrkTil,4.0,300,765,1065,5,Y,FuseA,915,720,1635,1,1,3,1,3,1,Detchd,1950.0,Unf,2,440,0,38,210000
548,54.0,7244,Mitchel,5,1970,1970,0.0,3,CBlock,4.0,619,149,768,5,Y,SBrkr,768,0,768,1,0,2,1,3,0,Detchd,1987.0,Unf,2,624,104,0,129500
549,49.0,8235,OldTown,5,1955,1995,0.0,3,CBlock,3.0,180,0,825,3,Y,SBrkr,825,0,825,1,0,2,1,3,0,Detchd,1963.0,RFn,2,720,140,50,125000
550,75.0,9375,Somerst,7,2003,2004,0.0,4,PConc,4.0,0,912,912,5,Y,SBrkr,912,1182,2094,2,1,4,1,4,1,BuiltIn,2003.0,Fin,2,615,182,182,263000
551,53.0,4043,NPkVill,6,1977,1977,0.0,3,CBlock,4.0,559,510,1069,3,Y,SBrkr,1069,0,1069,2,0,2,1,3,0,Attchd,1977.0,RFn,2,440,0,55,140000
552,50.0,6000,OldTown,5,1957,1957,0.0,3,CBlock,3.0,308,620,928,4,Y,FuseA,928,0,928,1,0,3,1,3,0,Attchd,1957.0,Fin,1,288,0,0,112500
553,87.0,11146,NridgHt,8,2006,2006,250.0,4,PConc,5.0,0,1709,1709,5,Y,SBrkr,1717,0,1717,2,0,3,1,4,1,Attchd,2006.0,RFn,3,908,169,39,255500
554,67.0,8777,Edwards,4,1949,2003,0.0,3,CBlock,4.0,0,0,0,5,Y,SBrkr,1126,0,1126,2,0,2,1,4,0,Detchd,2002.0,Fin,2,520,0,96,108000
555,85.0,10625,NridgHt,7,2003,2004,292.0,4,PConc,4.0,866,132,998,5,Y,SBrkr,1006,1040,2046,2,1,3,1,4,1,BuiltIn,2003.0,RFn,3,871,320,62,284000
556,58.0,6380,BrkSide,5,1922,1950,0.0,3,BrkTil,3.0,0,993,993,3,Y,FuseA,1048,0,1048,1,0,2,1,3,1,Detchd,1922.0,Unf,1,280,0,0,113000
557,69.0,14850,NAmes,5,1957,1957,0.0,3,CBlock,3.0,895,197,1092,3,Y,FuseA,1092,0,1092,1,0,2,1,3,1,Attchd,1957.0,Fin,1,299,268,0,141000
558,60.0,11040,IDOTRR,4,1920,1950,0.0,3,CBlock,3.0,637,0,637,4,Y,SBrkr,897,439,1336,1,1,3,1,3,0,CarPort,1994.0,Unf,1,570,0,47,108000
559,57.0,21872,Gilbert,7,1996,1997,0.0,3,PConc,4.0,604,125,729,5,Y,SBrkr,729,717,1446,2,1,3,1,3,1,Attchd,1996.0,Unf,2,406,264,22,175000
560,69.0,3196,Blmngtn,7,2003,2004,18.0,4,PConc,4.0,0,1374,1374,5,Y,SBrkr,1557,0,1557,2,0,2,1,4,1,Attchd,2003.0,Fin,2,420,143,20,234000
561,69.0,11341,Sawyer,5,1957,1996,180.0,3,CBlock,4.0,1302,90,1392,3,Y,SBrkr,1392,0,1392,1,1,3,1,3,1,Detchd,1957.0,Unf,2,528,0,0,121500
562,77.0,10010,Mitchel,5,1974,1975,0.0,3,CBlock,4.0,1071,195,1389,4,Y,SBrkr,1389,0,1389,1,0,2,1,3,1,Attchd,1975.0,RFn,2,418,240,38,170000
563,63.0,13907,Edwards,5,1940,1969,0.0,3,CBlock,3.0,290,706,996,5,Y,SBrkr,996,0,996,1,0,3,1,3,1,,,,0,0,144,0,108000
564,66.0,21780,Edwards,6,1918,1950,0.0,3,BrkTil,4.0,0,1163,1163,5,Y,SBrkr,1163,511,1674,2,0,4,1,3,1,Detchd,1955.0,Fin,2,396,72,36,185000
565,69.0,13346,NoRidge,7,1992,2000,0.0,4,PConc,4.0,728,367,1095,5,Y,SBrkr,1166,1129,2295,2,1,4,1,4,1,Attchd,1992.0,RFn,2,590,0,40,268000
566,66.0,6858,SWISU,6,1915,1950,0.0,3,PConc,4.0,0,806,806,3,N,FuseF,841,806,1647,1,1,4,1,2,0,Detchd,1920.0,Unf,1,216,0,66,128000
567,77.0,11198,StoneBr,9,2005,2007,245.0,4,PConc,4.0,0,1122,1122,5,Y,SBrkr,1134,1370,2504,2,1,4,1,5,1,BuiltIn,2005.0,Fin,3,656,144,39,325000
568,70.0,10171,NridgHt,7,2004,2004,168.0,4,PConc,4.0,2,1515,1517,5,Y,SBrkr,1535,0,1535,2,0,3,1,4,0,Attchd,2004.0,RFn,2,532,0,0,214000
569,79.0,12327,SawyerW,8,1983,2009,0.0,4,CBlock,4.0,1441,55,1496,5,Y,SBrkr,1496,636,2132,1,1,1,1,4,1,BuiltIn,1983.0,Fin,2,612,349,40,316600
570,69.0,7032,NAmes,5,1979,1979,0.0,3,CBlock,4.0,943,0,943,3,Y,SBrkr,943,0,943,1,0,2,1,3,2,Detchd,1979.0,Unf,2,600,42,0,135960
571,74.0,13101,NAmes,5,1965,1965,108.0,3,CBlock,3.0,231,1497,1728,3,Y,SBrkr,1728,0,1728,2,0,6,2,3,0,Detchd,1987.0,Unf,2,576,0,0,142600
572,60.0,7332,NAmes,6,1959,1959,207.0,3,CBlock,3.0,414,450,864,5,Y,SBrkr,864,0,864,1,0,2,1,4,0,Attchd,1959.0,Unf,1,288,168,0,120000
573,83.0,13159,Timber,7,2009,2009,0.0,3,PConc,5.0,0,846,846,4,Y,SBrkr,846,846,1692,2,1,3,1,4,0,Attchd,2009.0,RFn,2,650,208,114,224500
574,76.0,9967,Gilbert,7,2000,2000,0.0,3,PConc,4.0,0,384,384,5,Y,SBrkr,774,656,1430,2,1,3,1,3,1,BuiltIn,2000.0,RFn,2,400,100,0,170000
575,70.0,10500,NAmes,5,1971,2005,82.0,3,CBlock,3.0,349,23,372,3,Y,SBrkr,576,533,1109,1,0,3,1,3,0,BuiltIn,1971.0,Unf,1,288,35,0,139000
576,80.0,8480,NAmes,5,1947,1950,0.0,3,CBlock,3.0,442,390,832,3,Y,SBrkr,832,384,1216,1,0,2,1,3,0,Detchd,1947.0,Unf,1,336,158,0,118500
577,52.0,6292,SWISU,7,1928,1950,0.0,3,BrkTil,3.0,0,861,861,4,Y,SBrkr,877,600,1477,2,0,3,1,3,1,Detchd,1928.0,Unf,1,216,0,50,145000
578,96.0,11777,Sawyer,5,1966,1966,97.0,3,CBlock,3.0,328,285,1164,5,Y,SBrkr,1320,0,1320,1,0,3,1,3,2,Attchd,1966.0,RFn,2,564,160,68,164500
579,34.0,3604,Somerst,7,2007,2007,0.0,4,PConc,4.0,0,689,689,5,Y,SBrkr,703,689,1392,2,0,2,1,4,0,Detchd,2007.0,Unf,2,540,0,102,146000
580,81.0,12150,OldTown,5,1954,1954,335.0,3,BrkTil,3.0,0,1050,1050,5,N,FuseF,1050,745,1795,2,0,4,1,3,0,Attchd,1954.0,Unf,1,352,0,0,131500
581,69.0,14585,NAmes,6,1960,1987,85.0,3,CBlock,3.0,594,331,1144,5,Y,SBrkr,1429,0,1429,1,0,3,1,4,2,Attchd,1960.0,Unf,2,572,216,110,181900
582,98.0,12704,NridgHt,8,2008,2009,306.0,5,PConc,5.0,0,2042,2042,5,Y,SBrkr,2042,0,2042,2,1,3,1,5,1,Attchd,2009.0,RFn,3,1390,0,90,253293
583,81.0,11841,Edwards,6,1990,1990,104.0,3,CBlock,4.0,816,0,816,3,Y,SBrkr,816,0,816,1,0,3,1,3,0,,,,0,0,0,32,118500
584,75.0,13500,OldTown,10,1893,2000,0.0,5,BrkTil,3.0,0,1237,1237,4,Y,SBrkr,1521,1254,2775,3,1,3,1,4,1,Detchd,1988.0,Unf,2,880,105,502,325000
585,51.0,6120,BrkSide,4,1935,1995,0.0,3,BrkTil,3.0,0,884,884,5,Y,SBrkr,989,584,1573,1,0,3,1,4,0,Detchd,1935.0,Unf,1,240,0,0,133000
586,88.0,11443,Timber,8,2005,2006,208.0,4,PConc,5.0,1460,408,1868,5,Y,SBrkr,2028,0,2028,2,0,2,1,4,2,Attchd,2005.0,RFn,3,880,326,66,369900
587,55.0,10267,BrkSide,6,1918,2000,0.0,3,BrkTil,3.0,210,0,816,5,Y,SBrkr,838,0,838,1,0,2,1,2,0,Detchd,1961.0,Fin,1,275,0,0,130000
588,74.0,8740,Sawyer,5,1982,1982,0.0,3,CBlock,3.0,672,168,840,3,Y,SBrkr,860,0,860,1,0,2,1,3,0,Detchd,1996.0,Unf,2,528,0,0,137000
589,65.0,25095,ClearCr,5,1968,2003,0.0,3,CBlock,3.0,1324,113,1437,5,Y,SBrkr,1473,0,1473,1,0,1,1,5,2,Attchd,1968.0,Unf,1,452,0,48,143000
590,50.0,9100,BrkSide,5,1930,1960,0.0,3,BrkTil,3.0,0,742,742,3,Y,FuseA,779,0,935,1,0,2,1,3,0,Detchd,1988.0,Unf,1,308,0,0,79500
591,64.0,8320,CollgCr,7,2004,2004,0.0,4,PConc,4.0,490,280,770,5,Y,SBrkr,770,812,1582,2,1,3,1,4,0,Attchd,2004.0,RFn,2,520,0,45,185900
592,97.0,13478,NridgHt,10,2008,2008,420.0,5,PConc,5.0,1338,384,1722,5,Y,SBrkr,1728,568,2296,2,1,3,1,5,1,BuiltIn,2008.0,RFn,3,842,382,274,451950
593,60.0,6600,Mitchel,5,1982,2003,0.0,3,PConc,3.0,816,0,816,5,Y,SBrkr,816,0,816,1,0,2,1,3,0,Detchd,1985.0,Fin,2,816,0,0,138000
594,69.0,4435,CollgCr,6,2003,2003,170.0,4,PConc,4.0,685,163,848,5,Y,SBrkr,848,0,848,1,0,1,1,4,0,Attchd,2003.0,Fin,2,420,140,0,140000
595,88.0,7990,CollgCr,5,1975,1975,0.0,3,CBlock,4.0,0,924,924,3,Y,SBrkr,924,0,924,1,0,3,1,3,0,Detchd,1981.0,Unf,1,280,0,0,110000
596,69.0,11302,StoneBr,8,2005,2006,238.0,4,PConc,4.0,1422,392,1814,5,Y,SBrkr,1826,0,1826,2,0,3,1,4,1,Attchd,2005.0,Fin,3,758,180,75,319000
597,60.0,3600,OldTown,6,1910,1993,0.0,3,CBlock,3.0,0,684,684,5,N,FuseA,684,684,1368,1,0,3,1,3,0,Detchd,1930.0,Unf,1,216,0,158,114504
598,53.0,3922,Blmngtn,7,2006,2007,72.0,4,PConc,5.0,0,1258,1258,5,Y,SBrkr,1402,0,1402,0,2,2,1,4,1,Attchd,2006.0,Fin,3,648,120,16,194201
599,80.0,12984,Crawfor,5,1977,1977,459.0,3,CBlock,4.0,1283,0,1430,5,Y,SBrkr,1647,0,1647,2,0,3,1,4,1,Attchd,1977.0,Fin,2,621,0,0,217500
600,24.0,1950,Blueste,6,1980,1980,0.0,3,CBlock,4.0,81,23,716,3,Y,SBrkr,716,840,1556,2,1,3,1,3,1,Attchd,1980.0,Fin,2,452,161,0,151000
601,74.0,10927,NridgHt,8,2005,2005,280.0,4,PConc,4.0,546,512,1058,5,Y,SBrkr,1058,846,1904,2,1,3,1,5,1,BuiltIn,2003.0,Fin,2,736,179,60,275000
602,50.0,9000,IDOTRR,6,1937,1950,0.0,3,PConc,3.0,0,780,780,3,Y,SBrkr,780,595,1375,1,1,3,1,4,1,Detchd,1979.0,Unf,1,544,0,162,141000
603,80.0,10041,SawyerW,8,1992,1992,0.0,4,PConc,4.0,789,119,908,5,Y,SBrkr,927,988,1915,2,1,3,1,4,1,Attchd,1992.0,Fin,2,506,120,150,220000
604,30.0,3182,Somerst,7,2004,2005,0.0,4,PConc,4.0,0,600,600,5,Y,SBrkr,600,600,1200,2,1,2,1,4,0,Detchd,2004.0,RFn,2,480,0,172,151000
605,88.0,12803,CollgCr,7,2002,2002,99.0,4,PConc,4.0,922,572,1494,5,Y,SBrkr,1494,0,1494,2,0,3,1,4,1,Attchd,2002.0,RFn,2,530,192,36,221000
606,85.0,13600,NAmes,7,1965,1990,176.0,3,CBlock,3.0,454,314,768,3,Y,SBrkr,1186,800,1986,2,1,3,1,3,3,Attchd,1965.0,Unf,2,486,0,42,205000
607,82.0,12464,CollgCr,5,1996,1996,0.0,3,PConc,4.0,732,308,1040,4,Y,SBrkr,1040,0,1040,1,0,3,1,4,0,Detchd,2000.0,Unf,2,576,168,0,152000
608,78.0,7800,Edwards,5,1948,2002,0.0,3,CBlock,3.0,603,293,896,5,Y,SBrkr,1112,896,2008,3,0,3,1,5,0,Attchd,1948.0,Unf,1,230,103,0,225000
609,78.0,12168,Crawfor,8,1934,1998,0.0,3,PConc,4.0,428,537,965,3,Y,SBrkr,1940,1254,3194,2,1,4,1,3,2,Basment,1934.0,Unf,2,380,0,0,359100
610,61.0,7943,Sawyer,4,1961,1961,192.0,3,CBlock,3.0,903,126,1029,4,Y,SBrkr,1029,0,1029,1,0,3,1,3,0,Attchd,1961.0,Unf,1,261,64,0,118500
611,69.0,11050,CollgCr,9,2000,2000,204.0,4,PConc,5.0,904,536,1440,5,Y,SBrkr,1476,677,2153,2,1,3,1,5,2,Attchd,2000.0,Fin,3,736,253,142,313000
612,69.0,10395,NWAmes,6,1978,1978,233.0,3,CBlock,4.0,605,427,1032,3,Y,SBrkr,1032,0,1032,2,0,3,1,3,1,Attchd,1978.0,Unf,2,564,0,0,148000
613,69.0,11885,CollgCr,8,2001,2001,108.0,4,PConc,4.0,990,309,1299,5,Y,SBrkr,1299,573,1872,2,1,3,1,5,1,BuiltIn,2001.0,RFn,2,531,160,122,261500
614,70.0,8402,Mitchel,5,2007,2007,0.0,3,PConc,4.0,206,914,1120,5,Y,SBrkr,1120,0,1120,1,0,3,1,3,0,,,,0,0,0,30,147000
615,21.0,1491,MeadowV,4,1972,1972,0.0,3,CBlock,4.0,150,0,630,5,Y,SBrkr,630,0,630,1,0,1,1,3,0,,,,0,0,96,24,75500
616,80.0,8800,NAmes,6,1963,1963,156.0,3,PConc,3.0,763,173,936,5,Y,SBrkr,1054,0,1054,1,0,3,1,4,0,Attchd,1963.0,RFn,2,480,120,0,137500
617,69.0,7861,Gilbert,6,2002,2003,0.0,4,PConc,4.0,457,326,783,5,Y,SBrkr,807,702,1509,2,1,3,1,4,1,Attchd,2002.0,Fin,2,393,100,75,183200
618,59.0,7227,NAmes,6,1954,1954,0.0,3,CBlock,3.0,0,832,832,4,Y,SBrkr,832,0,832,1,0,2,1,4,0,Detchd,1962.0,Unf,2,528,0,0,105500
619,90.0,11694,NridgHt,9,2007,2007,452.0,5,PConc,5.0,48,1774,1822,5,Y,SBrkr,1828,0,1828,2,0,3,1,4,1,Attchd,2007.0,Unf,3,774,0,108,314813
620,85.0,12244,Timber,8,2003,2003,226.0,4,PConc,4.0,871,611,1482,5,Y,SBrkr,1482,780,2262,2,1,4,1,4,2,Attchd,2003.0,Fin,3,749,168,0,305000
621,45.0,8248,Edwards,3,1914,1950,0.0,3,BrkTil,3.0,41,823,864,3,N,FuseF,864,0,864,1,0,2,1,3,0,,,,0,0,0,0,67000
622,90.0,10800,NWAmes,6,1974,1997,0.0,3,CBlock,3.0,956,384,1522,3,Y,SBrkr,1548,1066,2614,2,1,4,1,3,1,Attchd,1974.0,RFn,2,624,38,243,240000
623,71.0,7064,Sawyer,5,1977,1977,153.0,3,CBlock,3.0,560,420,980,3,Y,SBrkr,980,0,980,1,0,3,1,3,0,Detchd,1986.0,Unf,2,484,192,0,135000
624,69.0,2117,Somerst,6,2000,2000,513.0,4,PConc,4.0,420,336,756,5,Y,SBrkr,756,756,1512,2,1,2,1,4,1,Detchd,2000.0,Unf,2,440,0,32,168500
625,80.0,10400,NWAmes,6,1972,1972,288.0,3,CBlock,3.0,247,485,732,4,Y,SBrkr,1012,778,1790,1,2,4,1,3,1,Attchd,1972.0,RFn,2,484,148,0,165150
626,87.0,10000,NAmes,6,1962,1962,261.0,3,CBlock,3.0,0,1116,1116,3,Y,SBrkr,1116,0,1116,1,1,3,1,3,0,Attchd,1962.0,Unf,2,440,0,0,160000
627,69.0,12342,NAmes,5,1960,1978,0.0,3,CBlock,3.0,0,978,978,3,Y,SBrkr,1422,0,1422,1,0,3,1,3,1,Attchd,1960.0,RFn,1,286,0,0,139900
628,80.0,9600,NAmes,6,1955,1972,164.0,3,CBlock,3.0,674,350,1156,5,Y,SBrkr,1520,0,1520,1,0,3,1,3,2,Basment,1955.0,RFn,1,364,0,0,153000
629,70.0,11606,NAmes,5,1969,1969,192.0,3,PConc,4.0,650,390,1040,3,Y,SBrkr,1040,1040,2080,1,2,5,1,2,2,Attchd,1969.0,Unf,2,504,335,0,135000
630,82.0,9020,NAmes,6,1964,1964,259.0,3,CBlock,3.0,624,288,1248,3,Y,SBrkr,1350,0,1350,1,1,3,1,3,0,Attchd,1964.0,RFn,2,520,176,0,168500
631,50.0,9000,OldTown,5,1880,1991,0.0,3,BrkTil,2.0,0,636,636,3,Y,FuseA,1089,661,1750,1,0,3,1,5,0,Detchd,1937.0,Unf,1,240,0,0,124000
632,34.0,4590,NridgHt,8,2006,2006,108.0,4,PConc,4.0,24,1530,1554,5,Y,SBrkr,1554,0,1554,2,0,2,1,4,1,Attchd,2006.0,RFn,2,627,156,73,209500
633,85.0,11900,NWAmes,7,1977,1977,209.0,3,CBlock,3.0,822,564,1386,3,Y,SBrkr,1411,0,1411,2,0,3,1,3,1,Attchd,1977.0,Fin,2,544,192,0,82500
634,80.0,9250,NAmes,5,1954,2005,0.0,3,CBlock,3.0,480,108,1056,3,Y,SBrkr,1056,0,1056,1,0,3,1,3,0,Attchd,1954.0,Unf,1,260,390,0,139400
635,64.0,6979,OldTown,6,1980,1980,0.0,3,CBlock,3.0,1056,0,1056,4,Y,SBrkr,1056,0,1056,0,0,0,2,3,0,Detchd,1980.0,Unf,2,576,264,56,144000
636,60.0,10896,SWISU,6,1914,1995,0.0,2,CBlock,3.0,256,1184,1440,5,Y,FuseA,1440,1440,3395,2,0,8,2,2,0,,,,0,0,0,110,200000
637,51.0,6120,BrkSide,2,1936,1950,0.0,2,BrkTil,3.0,0,264,264,2,N,FuseA,800,0,800,1,0,1,1,2,1,,,,0,0,0,0,60000
