LotFrontage,LotArea,OverallQual,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,Foundation,BsmtQual,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,Fireplaces,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,SalePrice,SalePrice_pred
149.0,12589,6,2005,2005,0.0,4,5,4.0,0,742,742,5,1,4.0,742,742,1484,2,1,3,1,4,1,2,390,36,24,174000,202622
80.0,11600,5,1960,1960,361.0,3,2,3.0,443,662,1105,3,1,2.0,1105,1169,2274,2,0,5,2,3,0,2,480,0,0,154300,191064
69.0,9286,5,1977,1989,0.0,3,2,4.0,196,1072,1268,3,1,4.0,1268,0,1268,1,1,3,1,4,0,1,252,173,0,143500,97943
51.0,6120,5,1925,1950,0.0,3,3,3.0,489,279,768,3,0,4.0,1015,0,1015,1,0,3,1,3,0,1,450,0,0,88000,38370
82.0,6270,5,1949,1950,0.0,3,2,3.0,284,717,1001,3,0,2.0,1001,1001,2002,2,0,4,2,3,0,3,871,0,0,145000,182169
30.0,3000,6,2009,2009,76.0,4,5,4.0,294,318,612,5,1,4.0,612,612,1224,2,1,2,1,4,0,2,528,0,234,173733,184671
21.0,2001,4,1970,1970,80.0,3,2,3.0,0,546,546,2,1,4.0,546,546,1092,1,1,3,1,3,0,1,286,0,0,75000,64068
50.0,9000,2,1949,1950,0.0,3,2,3.0,50,430,480,3,0,2.0,480,0,480,0,0,1,1,3,0,1,308,0,0,35311,41901
69.0,17140,4,1956,1956,0.0,3,2,3.0,1059,75,1134,5,1,2.0,1229,0,1229,1,0,3,1,3,0,1,284,0,0,135000,64416
103.0,13125,7,1991,1991,0.0,4,5,5.0,48,422,1104,5,1,4.0,912,1215,2127,2,1,4,1,4,1,3,833,72,192,238000,613661
87.0,11029,6,1958,2002,0.0,5,2,4.0,528,245,1184,5,1,4.0,1414,0,1414,1,0,3,1,3,1,2,601,0,51,176500,377656
70.0,8462,6,1994,1994,105.0,4,5,4.0,814,114,928,5,1,4.0,936,785,1721,2,1,3,1,4,0,2,471,300,87,201000,191983
67.0,8777,5,1900,2003,0.0,3,2,3.0,1084,188,1272,4,1,4.0,1272,928,2200,2,2,4,2,3,0,0,0,0,70,145900,94982
65.0,10237,6,2005,2006,0.0,4,5,4.0,28,1288,1316,5,1,4.0,1316,0,1316,2,0,3,1,4,1,2,397,100,0,169990,193995
50.0,8012,6,1993,1994,0.0,4,5,4.0,165,598,1604,5,1,4.0,1617,0,1617,2,0,2,1,4,1,2,533,0,69,193000,642689
79.0,10240,6,1980,1980,157.0,3,2,4.0,625,0,1686,3,1,4.0,1686,0,1686,2,0,3,1,3,1,2,612,384,131,207500,725503
69.0,15611,5,1977,1977,0.0,3,5,4.0,767,266,1126,3,1,4.0,1126,0,1126,2,0,3,1,5,0,2,540,180,0,175000,200225
93.0,11999,8,2003,2004,340.0,4,5,4.0,0,1181,1181,5,1,4.0,1234,1140,2374,2,1,4,1,5,1,3,656,104,100,285000,283704
69.0,9900,7,1968,1968,342.0,3,2,3.0,552,280,832,4,1,4.0,1098,880,1978,2,1,4,1,3,1,2,486,0,43,176000,151692
69.0,11838,8,2001,2001,0.0,4,5,4.0,0,1753,1753,5,1,4.0,1788,0,1788,2,0,3,1,5,1,2,522,202,151,236500,200655
69.0,13006,7,1997,1997,285.0,3,5,4.0,0,964,964,4,1,4.0,993,1243,2236,2,1,4,1,4,1,2,642,0,0,222000,227490
73.0,8925,8,2007,2007,0.0,4,5,4.0,16,1450,1466,5,1,4.0,1466,0,1466,2,0,3,1,4,0,3,610,100,18,201000,216680
70.0,9100,5,1965,1965,0.0,3,2,3.0,338,121,925,5,1,4.0,925,0,925,1,0,2,1,3,0,1,429,0,0,117500,313979
84.0,11670,9,2006,2006,302.0,5,5,5.0,0,1905,1905,5,1,4.0,1905,0,1905,2,0,3,1,5,1,3,788,0,191,320000,310491
63.0,8487,7,2004,2004,210.0,4,5,4.0,20,1480,1500,5,1,4.0,1500,0,1500,2,0,3,1,4,0,2,570,192,36,190000,199186
313.0,27650,7,1960,2007,0.0,3,2,4.0,425,160,585,5,1,4.0,2069,0,2069,2,0,4,1,4,1,2,505,0,0,242000,32190
52.0,5825,4,1926,1953,108.0,3,5,2.0,0,600,600,4,1,4.0,747,0,747,1,0,1,1,3,0,2,528,0,0,79900,40963
67.0,10083,7,2003,2003,0.0,4,5,4.0,833,343,1176,5,1,4.0,1200,0,1200,2,0,2,1,4,0,2,555,0,41,184900,187500
75.0,9675,7,2005,2005,0.0,4,5,4.0,341,772,1113,5,1,4.0,1113,858,1971,2,1,3,1,4,1,2,689,0,48,253000,216559
73.0,8760,7,2006,2006,0.0,4,5,4.0,464,927,1391,5,1,4.0,1391,571,1962,2,1,3,1,4,0,3,868,0,90,239799,217893
69.0,24090,7,1940,1950,0.0,3,2,3.0,0,1032,1032,5,1,4.0,1207,1196,2403,2,0,4,1,3,2,1,349,56,0,244400,112309
55.0,12640,6,1976,1976,0.0,3,2,3.0,936,396,1728,3,1,4.0,1728,0,1728,2,0,4,2,3,0,2,574,40,0,150900,353587
69.0,8755,7,1999,1999,298.0,4,5,4.0,772,220,992,5,1,4.0,1022,1038,2060,2,1,3,1,4,1,2,390,0,0,214000,253787
42.0,7711,4,1977,1977,0.0,3,5,4.0,1440,0,1440,3,1,4.0,1440,0,1440,2,0,4,2,3,0,0,0,321,0,150000,108223
100.0,25000,5,1967,1967,0.0,3,2,3.0,0,1632,1632,3,1,4.0,1632,0,1632,2,0,4,2,3,0,2,576,0,0,143000,114531
69.0,14375,6,1958,1958,541.0,3,2,3.0,111,354,819,4,1,2.0,1344,0,1344,1,0,3,1,4,1,2,525,0,118,137500,318803
98.0,8820,5,1890,1996,0.0,3,3,3.0,1088,0,1088,3,1,4.0,1188,561,1869,1,0,2,1,3,0,2,456,48,0,124900,280639
70.0,8163,5,1959,1959,128.0,3,2,3.0,748,102,1144,3,1,4.0,1144,0,1144,1,0,3,1,3,1,1,796,86,0,143000,242436
85.0,14536,8,2002,2003,236.0,4,5,4.0,1300,316,1616,5,1,4.0,1629,0,1629,2,0,3,1,4,1,3,808,0,252,270000,249327
65.0,14006,7,2002,2002,144.0,4,5,4.0,0,936,936,5,1,4.0,936,840,1776,2,1,3,1,4,1,2,474,144,96,192500,220388
78.0,9360,6,1972,2006,0.0,3,2,3.0,982,179,1161,3,1,4.0,1381,0,1381,1,1,3,1,4,1,2,676,0,0,197500,115465
60.0,7200,5,1950,2002,0.0,3,2,3.0,398,317,864,4,1,4.0,864,0,864,1,0,3,1,4,0,2,720,194,0,129000,179517
60.0,7800,5,1965,1965,0.0,3,2,3.0,641,187,828,4,1,4.0,965,0,965,1,0,3,1,3,0,1,300,421,0,119900,41525
60.0,7200,5,1972,2003,0.0,3,2,4.0,660,108,768,4,1,4.0,768,0,768,1,0,2,1,3,0,1,396,192,0,133900,97500
69.0,11075,5,1969,1969,232.0,3,2,3.0,562,29,784,5,1,4.0,1168,800,1968,2,1,4,1,3,1,2,530,305,189,172000,203123
35.0,9400,6,1975,1975,250.0,3,2,4.0,945,0,945,3,1,4.0,980,0,980,2,0,4,0,3,0,0,0,0,0,127500,78804
82.0,7136,6,1946,1950,423.0,3,2,4.0,484,495,979,3,0,1.0,979,979,1958,2,0,4,2,3,0,2,492,0,0,145000,244524
24.0,1300,6,1980,1980,0.0,3,2,4.0,285,276,561,3,1,4.0,561,668,1229,1,1,2,1,3,1,2,462,150,0,124000,151313
70.0,7420,5,1962,1962,0.0,3,2,3.0,417,640,1057,3,1,4.0,1057,0,1057,1,0,3,1,3,0,2,576,0,0,132000,79980
65.0,8450,7,2003,2003,0.0,4,5,4.0,699,638,1337,5,1,4.0,1337,0,1337,2,0,3,1,4,0,2,531,0,39,185000,188730
24.0,2572,7,1999,1999,0.0,4,5,4.0,604,92,696,5,1,4.0,696,720,1416,2,1,3,1,4,0,2,484,0,44,155000,200776
50.0,7207,5,1958,2008,0.0,3,2,3.0,696,162,858,4,1,4.0,858,0,858,1,0,2,1,3,0,0,0,117,0,116500,48778
69.0,12227,6,1977,1995,424.0,3,2,4.0,896,434,1330,3,1,4.0,1542,1330,2872,2,1,4,1,3,1,2,619,550,282,272000,171678
24.0,2308,6,1976,1976,0.0,3,2,4.0,556,248,804,3,1,4.0,804,744,1548,2,1,3,1,4,1,2,440,48,0,155000,174952
122.0,11923,9,2007,2007,0.0,4,5,5.0,0,1800,1800,5,1,4.0,1800,0,1800,2,0,2,1,5,0,2,702,288,136,239000,220528
80.0,11316,7,2002,2003,44.0,4,5,4.0,624,193,817,5,1,4.0,824,1070,1894,2,1,4,1,4,1,2,510,0,40,214900,226932
65.0,10237,6,2005,2007,0.0,4,5,4.0,0,783,783,5,1,4.0,783,701,1484,2,1,3,1,4,1,2,393,0,72,178900,203020
130.0,9600,5,1940,1950,0.0,4,3,3.0,428,300,728,5,1,4.0,976,332,1308,1,1,2,1,3,2,1,256,0,70,160000,82609
69.0,7390,5,1955,1955,151.0,3,2,3.0,902,196,1098,3,1,4.0,1098,0,1098,1,0,3,1,3,0,1,260,0,0,135000,72570
50.0,5925,3,1910,1950,0.0,3,3,3.0,0,600,600,2,0,4.0,600,368,968,1,0,2,1,3,0,0,0,0,0,37900,17962
75.0,10382,6,1958,1958,105.0,3,2,3.0,513,75,588,3,1,4.0,1095,0,1095,1,0,2,1,3,0,1,264,0,0,140000,26789
60.0,10800,4,1949,1950,0.0,3,2,3.0,0,720,720,3,0,2.0,720,472,1192,1,1,4,1,3,0,0,0,0,0,135000,50342
36.0,2268,7,2003,2004,106.0,4,5,4.0,567,197,764,5,1,4.0,764,862,1626,2,0,2,1,4,0,2,474,0,27,173000,216154
55.0,7892,6,1979,1979,0.0,3,2,4.0,0,918,918,3,1,4.0,918,0,918,2,0,2,1,3,1,1,264,28,0,99500,120796
95.0,11639,7,2007,2008,0.0,4,5,4.0,0,1428,1428,5,1,4.0,1428,0,1428,2,0,3,1,4,0,2,480,0,120,182000,176450
60.0,11414,7,1910,1993,0.0,3,3,4.0,0,728,728,3,0,4.0,1136,883,2019,1,0,3,1,4,0,2,532,509,135,167500,102849
69.0,2651,7,2000,2000,0.0,4,5,4.0,641,32,673,5,1,4.0,673,709,1382,2,1,3,1,4,0,2,490,153,50,165000,196168
51.0,5900,4,1923,1958,0.0,3,5,4.0,0,440,440,3,1,2.0,869,0,869,1,0,2,1,2,0,0,0,0,0,85500,14109
35.0,4274,7,2006,2007,0.0,4,5,4.0,1106,135,1241,5,1,4.0,1241,0,1241,1,1,1,1,4,0,2,569,0,116,199900,181589
68.0,9450,4,1954,1954,0.0,3,2,3.0,552,342,894,5,1,4.0,894,0,894,1,0,3,1,3,0,2,400,0,0,110000,76095
80.0,8816,5,1963,1963,0.0,3,5,3.0,651,470,1121,3,1,4.0,1121,0,1121,1,0,3,1,3,0,2,480,0,80,139000,83889
69.0,12122,7,1961,2007,210.0,5,2,3.0,867,77,944,4,1,4.0,999,0,999,1,0,3,1,5,0,2,588,144,76,178400,173873
98.0,12203,8,1998,1999,975.0,4,5,4.0,854,371,1225,5,1,4.0,1276,1336,2612,2,1,4,1,4,1,3,676,250,0,336000,350294
43.0,3182,7,2007,2007,16.0,4,5,4.0,0,1266,1266,5,1,4.0,1266,0,1266,2,0,2,1,4,1,2,388,100,16,159895,204544
69.0,11250,8,2002,2002,0.0,4,5,4.0,0,1128,1128,5,1,4.0,1149,1141,2290,2,1,4,1,4,1,2,779,0,0,255900,225922
75.0,10125,5,1977,1977,0.0,3,2,4.0,0,0,0,3,1,4.0,1302,432,1734,2,0,4,2,4,0,2,539,0,0,126000,46771
68.0,10880,5,1950,1950,0.0,3,2,3.0,1040,124,1164,3,0,4.0,1164,0,1164,1,0,3,1,3,0,1,240,0,48,125000,64731
59.0,5310,6,1910,2003,0.0,3,2,3.0,0,485,485,4,1,4.0,1001,634,1635,1,0,2,1,4,0,1,255,394,0,117000,34295
83.0,10159,9,2009,2010,450.0,5,5,5.0,1646,284,1930,5,1,4.0,1940,0,1940,2,1,3,1,5,1,3,606,168,95,395192,348312
69.0,12046,6,1976,1976,298.0,3,2,3.0,156,692,848,3,1,4.0,1118,912,2030,2,1,4,1,4,1,2,551,0,224,195000,132097
65.0,8125,7,2006,2006,0.0,4,5,4.0,0,770,770,5,1,4.0,778,798,1576,2,1,3,1,4,0,2,614,0,50,197000,195020
82.0,9452,8,1997,1998,423.0,4,5,4.0,1074,322,1396,5,1,4.0,1407,985,2392,2,1,3,1,4,1,3,870,0,70,348000,294878
121.0,17671,8,1882,1986,0.0,4,3,3.0,216,700,916,4,1,4.0,916,826,1742,1,1,4,1,4,1,2,424,0,169,168000,145373
80.0,9760,6,1964,1993,340.0,3,2,3.0,536,169,822,4,1,4.0,1020,831,1851,2,1,3,1,4,1,2,440,239,42,187000,224661
68.0,8846,6,2005,2006,0.0,3,5,4.0,0,750,750,5,1,4.0,750,750,1500,2,1,3,1,4,0,2,564,0,35,173900,172912
96.0,12456,10,2006,2007,230.0,5,5,5.0,1172,528,1700,5,1,4.0,1718,0,1718,2,0,3,1,5,1,3,786,216,48,337500,328251
51.0,4712,4,1946,1950,0.0,3,2,3.0,384,363,747,3,1,4.0,774,456,1230,1,1,3,1,3,0,1,305,0,57,121600,43562
69.0,10659,5,1961,1961,0.0,3,2,3.0,915,135,1050,3,1,4.0,1050,0,1050,1,0,3,1,3,0,1,368,0,319,136500,35404
69.0,11717,6,1970,1970,571.0,3,2,3.0,0,1442,1442,3,1,4.0,1442,0,1442,2,0,2,1,3,1,2,615,371,0,185000,162498
60.0,9786,3,1922,1950,0.0,3,3,3.0,0,1007,1007,2,0,4.0,1077,0,1077,1,0,3,1,3,1,1,210,0,100,91000,40781
64.0,6762,7,2006,2006,24.0,4,5,4.0,686,501,1187,5,1,4.0,1208,0,1208,2,0,2,1,4,0,2,632,105,61,206000,186320
74.0,10206,3,1952,1952,0.0,3,1,4.0,0,0,0,2,0,1.0,944,0,944,1,0,2,1,2,0,2,528,0,0,82000,16870
60.0,5400,5,1920,1950,0.0,3,3,2.0,0,691,691,5,1,2.0,691,0,691,1,0,2,1,5,0,1,216,0,20,86000,59601
75.0,11957,8,2006,2006,53.0,4,5,4.0,24,1550,1574,5,1,4.0,1574,0,1574,2,0,3,1,4,1,3,824,144,104,232000,229871
69.0,11500,5,1976,1976,164.0,3,2,3.0,0,1680,1680,2,1,4.0,1680,0,1680,2,0,4,2,3,0,2,528,0,0,136905,134638
43.0,3182,7,2005,2006,16.0,4,5,4.0,16,1330,1346,5,1,4.0,1504,0,1504,2,0,1,1,4,1,2,457,156,0,181000,189594
65.0,8385,5,1977,1977,220.0,4,2,4.0,595,390,985,3,1,4.0,985,0,985,2,0,3,1,3,0,1,328,210,0,149900,132367
69.0,12155,6,1970,1970,0.0,3,2,4.0,1237,420,1657,4,1,4.0,1657,0,1657,2,0,3,1,3,1,2,484,0,0,163500,156686
21.0,2217,4,1970,1970,0.0,3,2,3.0,273,0,546,3,1,4.0,546,546,1092,1,1,3,1,3,0,1,286,238,0,88000,205419
43.0,12118,7,2004,2005,108.0,4,5,5.0,0,1710,1710,5,1,4.0,1710,0,1710,2,0,3,1,4,1,2,550,100,48,240000,235049
60.0,6000,5,1926,1950,0.0,3,3,3.0,0,1008,1008,5,1,4.0,1008,0,1522,2,0,4,1,3,0,0,0,0,0,102000,859516
115.0,21286,5,1948,1950,0.0,3,2,3.0,0,720,720,3,1,4.0,720,551,1271,2,0,4,1,3,1,1,312,0,0,135000,78496
75.0,9825,5,1965,1965,0.0,3,2,4.0,0,0,0,3,0,4.0,1664,0,1664,2,0,4,2,3,0,0,0,0,0,100000,-46713
55.0,10592,6,1923,1996,0.0,3,5,3.0,0,602,602,3,1,4.0,900,602,1502,1,1,3,1,4,2,1,180,96,0,165000,98736
60.0,7200,5,1910,2006,0.0,3,3,3.0,247,310,1022,3,0,4.0,1022,0,1022,1,0,2,1,3,0,1,280,0,30,85000,324252
60.0,11664,6,1948,1950,206.0,3,2,3.0,336,746,1082,3,1,4.0,1082,0,1082,1,0,2,1,3,1,1,240,0,130,119200,85647
70.0,8400,8,2001,2001,0.0,4,5,4.0,643,167,810,5,1,4.0,810,855,1665,2,1,3,1,4,0,2,528,0,45,227000,210004
73.0,11883,7,1996,1996,196.0,4,5,4.0,690,814,1504,5,1,4.0,1504,0,1504,2,0,3,1,4,1,2,478,115,66,203000,217651
69.0,5814,8,1984,1984,0.0,4,2,4.0,1036,184,1220,4,1,4.0,1360,0,1360,1,0,1,1,4,1,2,565,63,0,187500,179546
69.0,10784,7,1991,1992,76.0,4,5,4.0,0,384,384,4,1,4.0,802,670,1472,2,1,3,1,4,1,2,402,164,0,160000,172460
43.0,3013,7,2005,2005,145.0,4,5,4.0,16,1346,1362,5,1,4.0,1506,0,1506,2,0,2,1,4,1,2,440,142,20,213490,201931
60.0,7024,4,2005,2005,0.0,3,5,4.0,1024,108,1132,5,1,4.0,1132,0,1132,1,1,2,1,4,0,2,451,252,64,176000,138872
64.0,7406,7,2006,2006,84.0,4,5,4.0,684,515,1199,5,1,4.0,1220,0,1220,2,0,2,1,4,0,2,632,105,54,194000,192662
52.0,9439,5,1930,1950,0.0,3,2,3.0,324,588,912,4,1,2.0,912,336,1248,1,0,2,1,3,0,1,160,0,0,87000,73466
43.0,3182,7,2005,2006,14.0,4,5,4.0,16,1330,1346,5,1,4.0,1504,0,1504,2,0,2,1,4,1,2,437,156,20,191000,187825
69.0,15498,8,1976,1976,0.0,4,2,4.0,1165,0,1565,3,1,4.0,2898,0,2898,2,0,2,1,4,1,2,665,0,72,287000,286374
70.0,7700,5,1972,1972,0.0,3,2,3.0,138,276,882,3,1,4.0,882,0,882,1,0,3,1,3,0,2,461,96,0,112500,334623
73.0,9300,5,1960,1960,324.0,3,2,3.0,697,571,1268,3,1,4.0,1264,0,1264,1,0,3,1,3,2,2,461,0,0,167500,149490
71.0,9520,8,2007,2008,338.0,4,5,4.0,1513,125,1638,5,1,4.0,1646,0,1646,2,0,3,1,4,1,3,800,192,44,293077,277260
79.0,9492,5,1941,1950,0.0,3,2,3.0,368,359,768,3,1,4.0,968,408,1376,1,0,3,1,3,1,1,240,0,0,105000,76763
21.0,1680,6,1972,1972,281.0,3,2,3.0,317,355,672,4,1,4.0,672,546,1218,1,1,3,1,3,0,1,264,0,28,118000,107895
69.0,7082,5,1916,1995,0.0,3,5,3.0,0,686,686,4,1,4.0,948,980,1928,2,0,5,2,3,0,0,0,0,0,160000,72077
102.0,15863,7,1920,1970,0.0,3,3,3.0,523,301,824,5,1,4.0,1687,998,3082,2,1,5,1,3,2,2,672,136,63,197000,710566
69.0,14541,8,1993,1993,0.0,4,5,4.0,1012,326,1338,5,1,4.0,1352,1168,2520,2,1,5,1,4,1,3,796,209,55,310000,250771
69.0,8125,7,2002,2002,295.0,4,5,4.0,986,668,1654,5,1,4.0,1654,0,1654,2,0,3,1,4,0,3,900,0,136,230000,236600
50.0,6305,5,1938,1950,0.0,3,5,2.0,0,920,920,5,1,4.0,954,0,954,1,0,2,1,2,1,1,240,0,0,119750,35355
69.0,11500,4,1957,1957,0.0,3,1,4.0,0,0,0,5,0,4.0,845,0,845,1,0,3,1,3,0,1,290,186,0,84000,1054
89.0,12898,9,2007,2008,70.0,4,5,5.0,1022,598,1620,5,1,4.0,1620,0,1620,2,0,2,1,5,1,3,912,228,0,315500,292963
69.0,9240,8,2001,2002,396.0,4,5,4.0,0,1055,1055,5,1,4.0,1055,1208,2263,2,1,3,1,4,1,2,905,0,45,287000,263832
21.0,1533,4,1970,2008,0.0,3,2,3.0,0,546,546,3,1,4.0,798,546,1344,1,1,3,1,3,1,0,0,0,0,97000,40524
21.0,1477,4,1970,1970,0.0,3,2,4.0,509,121,630,3,1,4.0,630,0,630,1,0,1,1,3,0,1,286,0,0,80000,81472
88.0,13125,5,1957,2000,67.0,3,2,3.0,168,284,1134,5,1,4.0,1803,0,1803,2,0,3,1,3,1,2,484,0,0,155000,435614
69.0,9130,6,1966,2000,252.0,3,2,3.0,400,336,800,4,1,4.0,800,832,1632,1,1,4,1,4,0,2,484,0,40,173000,184604
34.0,5381,6,2005,2005,135.0,4,5,4.0,900,406,1306,5,1,4.0,1306,0,1306,2,0,1,1,4,1,2,624,170,63,196000,210269
86.0,11839,7,1990,1990,99.0,3,5,4.0,1085,390,1475,5,1,4.0,1532,797,2329,2,1,4,1,4,1,2,514,192,121,262280,197153
80.0,9600,8,1981,1981,0.0,4,5,4.0,1104,1420,2524,3,1,4.0,2524,0,2524,2,1,4,1,4,1,2,542,474,120,278000,187622
69.0,13680,3,1955,1955,0.0,3,1,4.0,0,0,0,5,1,2.0,1733,0,1733,2,0,4,1,3,1,2,452,0,0,139600,-28710
85.0,16056,9,2005,2006,208.0,4,5,5.0,240,1752,1992,5,1,4.0,1992,876,2868,3,1,4,1,5,1,3,716,214,108,556581,315518
57.0,9245,5,1994,1995,0.0,3,5,4.0,686,304,990,5,1,4.0,990,0,990,1,0,3,1,3,0,2,672,0,0,145000,136360
100.0,21750,5,1960,2006,75.0,3,1,4.0,0,0,0,3,1,4.0,1771,0,1771,1,0,3,1,3,1,2,336,0,0,115000,-25037
60.0,11100,4,1946,2006,0.0,3,2,4.0,0,0,0,5,1,4.0,930,0,930,1,0,2,1,4,0,1,308,0,0,84900,11439
73.0,8993,7,2007,2007,0.0,4,5,4.0,0,1302,1302,5,1,4.0,1302,0,1302,2,0,3,1,4,0,2,436,0,22,176485,184890
103.0,11175,7,2007,2007,0.0,4,5,4.0,0,1316,1316,5,1,4.0,1316,0,1316,2,0,3,1,4,1,2,440,0,20,200141,201087
100.0,9500,6,1964,1978,272.0,3,2,3.0,442,374,816,3,1,4.0,1127,850,1977,1,1,4,1,3,1,2,540,0,52,165000,119225
68.0,8562,5,1957,2002,145.0,3,2,3.0,383,833,1216,5,1,2.0,1526,0,1526,1,0,4,1,3,1,1,364,116,78,144500,83581
90.0,11367,8,2002,2002,210.0,4,5,4.0,932,133,1065,5,1,4.0,1091,898,1989,2,1,3,1,4,1,2,586,199,60,255000,243483
104.0,11361,6,1976,1976,160.0,3,2,4.0,644,549,1193,3,1,4.0,1523,0,1523,2,0,3,1,3,1,2,478,0,0,180000,134700
43.0,7052,7,2005,2005,240.0,4,5,4.0,659,705,1364,5,1,4.0,1364,0,1364,2,0,2,1,4,1,2,484,192,36,185850,228129
69.0,29959,7,1994,1994,0.0,4,5,4.0,595,378,973,5,1,4.0,979,871,1850,2,1,3,1,4,1,2,467,168,98,248000,206613
96.0,11308,9,2008,2008,154.0,5,5,5.0,936,168,1104,5,1,4.0,1130,1054,2184,2,1,3,1,5,1,3,836,0,102,335000,328666
69.0,11275,6,1932,1950,480.0,3,2,3.0,297,0,854,3,1,4.0,1096,895,1991,1,1,3,1,3,1,2,432,0,0,220000,440585
41.0,4920,8,2001,2001,0.0,4,5,4.0,616,722,1338,5,1,4.0,1338,0,1338,2,0,2,1,4,0,2,582,0,0,213500,199211
120.0,18000,3,1935,1950,0.0,2,2,3.0,0,894,894,3,1,4.0,894,0,894,1,0,2,1,3,0,3,1248,0,20,81000,54352
85.0,13600,5,1900,1950,0.0,3,3,3.0,0,662,662,3,0,4.0,1422,915,2337,2,0,5,2,3,0,2,560,0,57,90000,56973
50.0,6000,6,1925,1980,0.0,3,3,3.0,397,706,1103,4,1,4.0,1103,0,1103,1,0,2,1,4,1,2,440,166,120,110500,110235
69.0,11000,5,1966,1966,200.0,3,2,3.0,740,184,1154,5,1,4.0,1154,0,1154,1,1,3,1,3,1,2,480,0,58,154000,248949
80.0,14000,7,1996,1997,0.0,4,5,5.0,1201,105,1306,5,1,4.0,1306,954,2260,2,1,3,1,4,0,2,533,296,44,328000,227726
59.0,7837,6,1993,1994,0.0,4,5,4.0,0,799,799,4,1,4.0,799,772,1571,2,1,3,1,3,1,2,380,0,40,178000,188559
80.0,9760,6,1964,1964,360.0,3,2,3.0,674,0,780,3,1,4.0,798,813,1611,1,1,4,1,3,0,2,442,328,128,167900,181475
42.0,3964,6,1973,1973,0.0,3,2,4.0,837,105,942,4,1,4.0,1291,1230,2521,2,1,5,1,3,1,2,576,728,20,151400,128880
60.0,9600,5,1949,2003,0.0,3,2,3.0,220,625,845,3,1,4.0,893,0,893,1,0,2,1,4,0,2,576,0,0,135000,94446
72.0,10152,5,1956,1956,120.0,3,2,3.0,586,462,1048,3,1,4.0,1048,0,1048,1,0,3,1,3,0,1,286,0,20,135000,64669
78.0,11700,6,1968,1968,0.0,3,2,3.0,298,429,727,5,1,4.0,829,727,1556,1,1,4,1,3,0,2,441,0,0,154000,98855
50.0,7585,5,1948,1950,0.0,3,2,2.0,0,810,810,2,1,2.0,1002,454,1456,1,0,4,1,3,1,1,280,0,0,91500,41538
75.0,7950,6,1977,1977,140.0,3,2,3.0,535,155,690,3,1,4.0,698,728,1426,1,1,3,1,3,0,2,440,252,0,159500,117816
74.0,8556,7,2006,2006,0.0,4,5,4.0,0,1240,1240,5,1,4.0,1240,0,1240,2,0,2,1,4,0,3,826,140,93,194000,200125
75.0,13125,7,1940,1984,0.0,3,2,3.0,410,390,800,3,1,4.0,960,780,1740,1,1,3,1,3,2,1,240,0,0,219500,109106
60.0,10800,5,1936,1989,0.0,3,2,2.0,626,170,796,4,1,4.0,1096,370,1466,2,0,3,1,4,1,2,566,436,21,170000,68136
69.0,15870,5,1969,1969,0.0,3,2,3.0,75,230,1096,5,1,4.0,1096,0,1096,1,0,3,1,3,0,1,299,240,32,138800,482678
37.0,4435,6,2004,2004,169.0,4,5,4.0,662,186,848,5,1,4.0,848,0,848,1,0,1,1,4,1,2,420,140,0,155900,208057
65.0,8775,5,1994,1994,0.0,3,5,4.0,495,495,990,4,1,4.0,990,0,990,1,0,3,1,3,0,1,299,0,64,126000,102484
80.0,11040,6,1971,2004,144.0,4,2,3.0,656,602,1258,5,1,4.0,1258,0,1258,2,0,3,1,4,0,2,528,55,0,145000,157053
75.0,7500,5,1963,1963,0.0,3,2,3.0,824,216,1040,2,1,4.0,1040,0,1040,1,1,3,1,3,0,1,308,0,0,133000,57568
70.0,8749,7,2002,2002,100.0,4,5,4.0,0,1459,1459,5,1,4.0,1459,0,1459,2,0,3,1,4,1,2,527,192,39,192000,204454
80.0,8800,6,1964,1964,425.0,3,2,3.0,553,698,1251,3,1,4.0,1251,0,1251,1,0,3,1,3,2,1,461,0,116,160000,132343
69.0,13031,6,1995,1996,0.0,3,5,4.0,592,99,691,4,1,4.0,691,807,1498,2,1,3,1,3,1,2,409,315,44,187500,173633
73.0,9069,6,1992,1992,0.0,3,5,4.0,747,189,936,5,1,4.0,996,0,996,1,0,2,1,4,0,2,564,120,0,147000,146642
69.0,1974,4,1973,1973,0.0,3,2,3.0,334,212,546,3,1,4.0,546,546,1092,1,1,3,1,3,0,1,286,120,96,83500,52278
85.0,10574,8,2005,2006,0.0,4,5,4.0,0,1082,1082,5,1,4.0,1082,871,1953,2,1,3,1,4,1,3,1043,160,50,252000,241870
24.0,2522,7,2004,2004,50.0,4,5,4.0,0,970,970,5,1,4.0,970,739,1709,2,0,3,1,4,0,2,380,0,40,137500,202800
37.0,3316,8,2005,2005,0.0,4,5,4.0,1039,208,1247,5,1,4.0,1247,0,1247,1,1,1,1,4,1,2,550,0,84,197000,208304
60.0,8544,3,1950,1950,0.0,3,1,4.0,0,0,0,2,0,2.0,1040,0,1040,2,0,2,2,3,0,2,400,0,0,92900,49783
